Sno,Institute Name,State,District,Type,Affiliating University,Program,Level,Course,Acred. Till,Intake
2192,JAIPUR ENGINEERING COLLEGE AND RESEARCH CENTRE,Rajasthan,JAIPUR,Private-Self Financing,"Rajasthan Technical University, Kota",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2021,120
2193,SCMS SCHOOL OF TECHNOLOGY AND MANAGEMENT,Kerala,ERNAKULAM,Private-Self Financing,"Mahatma Gandhi University, Kottayam",MANAGEMENT,POST GRADUATE,MBA,30-06-2022,120
2194,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING TECHNOLOGY,Rajasthan,JAIPUR,Government,None,ENGINEERING AND TECHNOLOGY,DIPLOMA,PLASTIC TECHNOLOGY,30-06-2021,60
2195,CENTRAL INSTITUTE OF PETROCHEMICALS ENGINEERING TECHNOLOGY,Rajasthan,JAIPUR,Government,None,ENGINEERING AND TECHNOLOGY,DIPLOMA,PLASTIC MOULD TECHNOLOGY (DPMT),30-06-2021,60
2196,VIVEKANANDHA COLLEGE OF ENGINEERING FOR WOMEN,Tamil Nadu,NAMAKKAL,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2022,60
2197,VIVEKANANDHA COLLEGE OF ENGINEERING FOR WOMEN,Tamil Nadu,NAMAKKAL,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,BIOTECHNOLOGY,30-06-2022,60
2198,VIVEKANANDHA COLLEGE OF ENGINEERING FOR WOMEN,Tamil Nadu,NAMAKKAL,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2022,120
2199,VIVEKANANDHA COLLEGE OF ENGINEERING FOR WOMEN,Tamil Nadu,NAMAKKAL,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION TECHNOLOGY,30-06-2022,60
2200,ORIENTAL INSTITUTE OF SCIENCE TECHNOLOGY,Madhya Pradesh,BHOPAL,Private-Self Financing,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2022,120
2201,ORIENTAL INSTITUTE OF SCIENCE TECHNOLOGY,Madhya Pradesh,BHOPAL,Private-Self Financing,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,30-06-2022,120
2202,ORIENTAL INSTITUTE OF SCIENCE TECHNOLOGY,Madhya Pradesh,BHOPAL,Private-Self Financing,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,120
2203,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2022,160
2204,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2022,120
2205,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,160
2206,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ARCHITECTURE AND PLANNING,UNDER GRADUATE,ARCHITECTURE,30-06-2022,40
2207,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ARCHITECTURE AND PLANNING,POST GRADUATE,ARCHITECTURE (HOUSING),30-06-2022,18
2208,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INDUSTRIAL ENGINEERING,30-06-2022,60
2209,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE & ENGINEERING,30-06-2022,120
2210,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,APPLIED ELECTRONICS AND INSTRUMENTATION ENGINEERING,30-06-2022,60
2211,COLLEGE OF ENGINEERING TRIVANDRUM,Kerala,THIRUVANANTHAPURAM,Government,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,30-06-2022,60
2212,KINGSTON ENGINEERING COLLEGE,Tamil Nadu,VELLORE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2022,60
2213,KINGSTON ENGINEERING COLLEGE,Tamil Nadu,VELLORE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-05-2022,120
2214,KINGSTON ENGINEERING COLLEGE,Tamil Nadu,VELLORE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION TECHNOLOGY,30-06-2022,60
2215,KINGSTON ENGINEERING COLLEGE,Tamil Nadu,VELLORE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,60
2216,SMT KISHORITAI BHOYAR COLLEGE OF PHARMACY,Maharashtra,NAGPUR,Private-Self Financing,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",PHARMACY,UNDER GRADUATE,PHARMACY,30-06-2021,100
2217,P A C RAMASAMY RAJA POLYTECHNIC COLLEGE,Tamil Nadu,VIRUDHUNAGAR,Govt aided,"Directorate of Technical Education, Chennai",ENGINEERING AND TECHNOLOGY,DIPLOMA,MECHANICAL ENGINEERING,30-06-2022,162
2218,P A C RAMASAMY RAJA POLYTECHNIC COLLEGE,Tamil Nadu,VIRUDHUNAGAR,Govt aided,"Directorate of Technical Education, Chennai",ENGINEERING AND TECHNOLOGY,DIPLOMA,TEXTILE TECHNOLOGY,30-06-2022,54
2219,P A C RAMASAMY RAJA POLYTECHNIC COLLEGE,Tamil Nadu,VIRUDHUNAGAR,Govt aided,"Directorate of Technical Education, Chennai",ENGINEERING AND TECHNOLOGY,DIPLOMA,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2022,108
2220,PIMPRI CHINCHWAD COLLEGE OF ENGINEERING,Maharashtra,PUNE,Private-Self Financing,"University of Pune, Pune",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER ENGINEERING,30-06-2022,240
2221,PIMPRI CHINCHWAD COLLEGE OF ENGINEERING,Maharashtra,PUNE,Private-Self Financing,"University of Pune, Pune",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,180
2222,PIMPRI CHINCHWAD COLLEGE OF ENGINEERING,Maharashtra,PUNE,Private-Self Financing,"University of Pune, Pune",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & TELE-COMMUNICATION ENGINEERING,30-06-2022,180
2223,ST JOSEPH S COLLEGE OF ENGINEERING TECHNOLOGY PALAI,Kerala,KOTTAYAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2022,60
2224,ST JOSEPH S COLLEGE OF ENGINEERING TECHNOLOGY PALAI,Kerala,KOTTAYAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,120
2225,GSSS INSTITUTE OF ENGINEERING TECHNOLOGY FOR WOMEN,Karnataka,MYSORE,Private-Self Financing,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2023,120
2226,GSSS INSTITUTE OF ENGINEERING TECHNOLOGY FOR WOMEN,Karnataka,MYSORE,Private-Self Financing,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,30-06-2023,180
2227,GSSS INSTITUTE OF ENGINEERING TECHNOLOGY FOR WOMEN,Karnataka,MYSORE,Private-Self Financing,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION SCIENCE AND ENGINEERING,30-06-2023,60
2228,MAR ATHANASIUS COLLEGE OF ENGINEERING KOTHAMANGALAM,Kerala,ERNAKULAM,Govt aided,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2021,120
2229,MAR ATHANASIUS COLLEGE OF ENGINEERING KOTHAMANGALAM,Kerala,ERNAKULAM,Govt aided,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2021,120
2230,MAR ATHANASIUS COLLEGE OF ENGINEERING KOTHAMANGALAM,Kerala,ERNAKULAM,Govt aided,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2021,120
2231,MAR ATHANASIUS COLLEGE OF ENGINEERING KOTHAMANGALAM,Kerala,ERNAKULAM,Govt aided,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2022,120
2232,MAR ATHANASIUS COLLEGE OF ENGINEERING KOTHAMANGALAM,Kerala,ERNAKULAM,Govt aided,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2022,60
2233,GOVERNMENT POLYTECHNIC,Andhra Pradesh,ANANTAPUR,Government,"State Board of Technical Education and Training, Hyderabad",ENGINEERING AND TECHNOLOGY,DIPLOMA,CIVIL ENGINEERING,30-06-2022,60
2234,GOVERNMENT POLYTECHNIC,Andhra Pradesh,ANANTAPUR,Government,"State Board of Technical Education and Training, Hyderabad",ENGINEERING AND TECHNOLOGY,DIPLOMA,ELECTRONICS AND COMMUNICATIONS ENGINEERING,30-06-2022,60
2235,MADAN MOHAN MALAVIYA UNIVERSITY OF TECHNOLOGY,Uttar Pradesh,GORAKHPUR,Govt aided,None,ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,120
2236,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",MANAGEMENT,POST GRADUATE,MBA,30-06-2021,180
2237,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,150
2238,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2022,120
2239,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS AND COMMUNICATION ENGINEERING,30-06-2021,150
2240,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2021,180
2241,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION TECHNOLOGY,30-06-2021,120
2242,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2021,90
2243,SONA COLLEGE OF TECHNOLOGY,Tamil Nadu,SALEM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,FASHION TECHNOLOGY,30-06-2022,60
2244,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,30-06-2022,120
2245,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INDUSTRIAL PRODUCTION ENGINEERING,30-06-2022,30
2246,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION SCIENCE AND ENGINEERING,30-06-2021,90
2247,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,BIOTECHNOLOGY,30-06-2021,30
2248,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,POST GRADUATE,MACHINE DESIGN,30-06-2021,18
2249,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,POST GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2021,18
2250,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2022,120
2251,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,120
2252,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2021,60
2253,B V V SANGHA S BASAVESHWAR ENGINEERING COLLEGE BAGALKOT,Karnataka,BAGALKOT,Govt aided,"Visvesvaraya?Technological University, Belgaum",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE & ENGINEERING,30-06-2022,120
2254,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY FISAT,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2023,120
2255,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY FISAT,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2023,120
2256,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY FISAT,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2023,60
2257,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY FISAT,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS AND INSTRUMENTATION ENGINEERING,30-06-2023,30
2258,FEDERAL INSTITUTE OF SCIENCE AND TECHNOLOGY FISAT,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2023,120
2259,GOVERNMENT COLLEGE OF ENGINEERING BARGUR,Tamil Nadu,KRISHNAGIRI,Government,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2021,60
2260,GOVERNMENT COLLEGE OF ENGINEERING BARGUR,Tamil Nadu,KRISHNAGIRI,Government,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2021,60
2261,VISWAJYOTHI COLLEGE OF ENGINEERING TECHNOLOGY,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2021,60
2262,VISWAJYOTHI COLLEGE OF ENGINEERING TECHNOLOGY,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION TECHNOLOGY,30-06-2021,60
2263,VISWAJYOTHI COLLEGE OF ENGINEERING TECHNOLOGY,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2021,60
2264,VISWAJYOTHI COLLEGE OF ENGINEERING TECHNOLOGY,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2021,120
2265,VISWAJYOTHI COLLEGE OF ENGINEERING TECHNOLOGY,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2021,60
2266,VISWAJYOTHI COLLEGE OF ENGINEERING TECHNOLOGY,Kerala,ERNAKULAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2021,60
2267,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY,Kerala,THIRUVANANTHAPURAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2022,120
2268,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY,Kerala,THIRUVANANTHAPURAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2022,120
2269,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY,Kerala,THIRUVANANTHAPURAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2022,120
2270,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY,Kerala,THIRUVANANTHAPURAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2022,120
2271,MAR BASELIOS COLLEGE OF ENGINEERING AND TECHNOLOGY,Kerala,THIRUVANANTHAPURAM,Private-Self Financing,"APJ Abdul Kalam Technological University, Kerala",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2022,120
2272,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,BIOTECHNOLOGY,30-06-2023,120
2273,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2021,60
2274,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2023,240
2275,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2023,240
2276,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2021,120
2277,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & INSTRUMENTATION ENGINEERING,30-06-2022,60
2278,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,FASHION TECHNOLOGY,30-06-2022,30
2279,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION TECHNOLOGY,30-06-2022,180
2280,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2025,120
2281,BANNARI AMMAN INSTITUTE OF TECHNOLOGY,Tamil Nadu,ERODE,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,TEXTILE TECHNOLOGY,30-06-2022,60
2282,DHANEKULA INSTITUTE OF ENGINEERING TECHNOLOGY,Andhra Pradesh,KRISHNA,Private-Self Financing,"Jawaharlal Nehru Technological University, Kakinada",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2021,30
2283,DHANEKULA INSTITUTE OF ENGINEERING TECHNOLOGY,Andhra Pradesh,KRISHNA,Private-Self Financing,"Jawaharlal Nehru Technological University, Kakinada",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2021,180
2284,DHANEKULA INSTITUTE OF ENGINEERING TECHNOLOGY,Andhra Pradesh,KRISHNA,Private-Self Financing,"Jawaharlal Nehru Technological University, Kakinada",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2021,60
2285,DHANEKULA INSTITUTE OF ENGINEERING TECHNOLOGY,Andhra Pradesh,KRISHNA,Private-Self Financing,"Jawaharlal Nehru Technological University, Kakinada",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,CIVIL ENGINEERING,30-06-2021,60
2286,SAVEETHA ENGINEERING COLLEGE,Tamil Nadu,KANCHIPURAM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2021,180
2287,SAVEETHA ENGINEERING COLLEGE,Tamil Nadu,KANCHIPURAM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS AND COMMUNICATIONS ENGINEERING,30-06-2021,300
2288,SAVEETHA ENGINEERING COLLEGE,Tamil Nadu,KANCHIPURAM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2021,60
2289,SAVEETHA ENGINEERING COLLEGE,Tamil Nadu,KANCHIPURAM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2021,120
2290,SAVEETHA ENGINEERING COLLEGE,Tamil Nadu,KANCHIPURAM,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION TECHNOLOGY,30-06-2021,60
2291,SARANATHAN COLLEGE OF ENGINEERING,Tamil Nadu,TIRUCHIRAPPALLI,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,COMPUTER SCIENCE AND ENGINEERING,30-06-2021,120
2292,SARANATHAN COLLEGE OF ENGINEERING,Tamil Nadu,TIRUCHIRAPPALLI,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRONICS & COMMUNICATION ENGG,30-06-2021,120
2293,SARANATHAN COLLEGE OF ENGINEERING,Tamil Nadu,TIRUCHIRAPPALLI,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,ELECTRICAL AND ELECTRONICS ENGINEERING,30-06-2021,60
2294,SARANATHAN COLLEGE OF ENGINEERING,Tamil Nadu,TIRUCHIRAPPALLI,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INFORMATION TECHNOLOGY,30-06-2021,60
2295,SARANATHAN COLLEGE OF ENGINEERING,Tamil Nadu,TIRUCHIRAPPALLI,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,INSTRUMENTATION AND CONTROL ENGINEERING,30-06-2021,30
2296,SARANATHAN COLLEGE OF ENGINEERING,Tamil Nadu,TIRUCHIRAPPALLI,Private-Self Financing,"Anna University, Chennai",ENGINEERING AND TECHNOLOGY,UNDER GRADUATE,MECHANICAL ENGINEERING,30-06-2021,60
